Date,Date,ODC,R2000,Rentabilidad_ODC,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,ODC Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2017-04-01,2017-04-01,16.20244598388672,1400.4300537109375,0.0917625709040177,0.01041515992029,0.0108,0.0066,-0.0204999999999999,0.0005,0.00991515992029,0.0912625709040177,0.07335130402552498,0.6969653777661806,0,0.07777314995501527
2017-05-01,2017-05-01,13.725692749023438,1370.2099609375,-0.1528629218900902,-0.0218153864165518,0.0107,-0.0252,-0.0382,0.0006,-0.0224153864165518,-0.1534629218900902,-0.1549277703135086,-1.4720841489805234,0,-0.1530500802934307
2017-06-01,2017-06-01,16.824329376220703,1415.3599853515625,0.2257544798544124,0.032419921091938,0.0079,0.0220999999999999,0.015,0.0006,0.031819921091938,0.2251544798544124,0.19610034936223356,1.8632954913217157,0,0.20224592513527465
2017-07-01,2017-07-01,16.56401252746582,1425.1400146484375,-0.0154726433924202,0.0068861594392547,0.0187999999999999,-0.0144999999999999,-0.0023,0.0007,0.0061861594392546,-0.0161726433924202,-0.03218698277419458,-0.305832498909136,0,-0.028058579414810714
2017-08-01,2017-08-01,16.299697875976562,1405.280029296875,-0.0159571632206254,-0.0140334727530764,0.0018,-0.0167,-0.0213,0.0009,-0.0149334727530764,-0.0168571632206254,-0.022128030932187834,-0.21025490470499708,0,-0.019661574033186125
2017-09-01,2017-09-01,19.70787239074707,1490.8599853515625,0.2090943366375932,0.0591165328005352,0.0249,0.0445,0.0315,0.0009,0.0582165328005352,0.2081943366375931,0.16571235628996664,1.5745565336094092,0,0.17393513468640925
2017-10-01,2017-10-01,16.9206600189209,1502.530029296875,-0.1414263456026222,0.0077972486134667,0.0226,-0.0192999999999999,0.0013,0.0009,0.0068972486134667,-0.1423263456026222,-0.15870241317779363,-1.5079498425055269,0,-0.1545180527768602
2017-11-01,2017-11-01,18.161205291748047,1544.1400146484375,0.0733154186326039,0.027316757105198,0.0312,-0.006,-0.0009,0.0008,0.026516757105198,0.0725154186326039,0.046158986260126135,0.4385909115521345,0,0.051887245361346146
2017-12-01,2017-12-01,16.805931091308594,1535.510009765625,-0.0746246836962551,-0.0056045507795594,0.0106,-0.0132,0.0005,0.0009,-0.0065045507795594,-0.0755246836962551,-0.08508331000172854,-0.8084399055307371,0,-0.08195356422955173
2018-01-01,2018-01-01,15.748985290527344,1574.97998046875,-0.0628912373279849,0.0253799816092969,0.0558,-0.0316,-0.0132,0.0011,0.0242799816092969,-0.0639912373279849,-0.08920983103196711,-0.8476490556189141,0,-0.08365758830661146
2018-02-01,2018-02-01,14.602946281433104,1512.449951171875,-0.0727690697497542,-0.0405117411422498,-0.0364,0.0027,-0.011,0.0011,-0.0416117411422497,-0.0738690697497542,-0.06556880998905548,-0.6230181048696618,0,-0.0652017198458163
2018-03-01,2018-03-01,16.374361038208008,1529.4300537109375,0.1213052984401623,0.0111643318483088,-0.0235,0.0405,-0.0021,0.0012,0.0099643318483088,0.1201052984401623,0.1021690180003145,0.970783944097431,0,0.1065947333680117
2018-04-01,2018-04-01,15.791740417480469,1541.8800048828125,-0.0355812736367574,0.0081073021786637,0.0027,0.0109,0.0053,0.0014,0.0067073021786637,-0.0369812736367574,-0.053260716227053154,-0.5060697379336028,0,-0.049091303094240125
2018-05-01,2018-05-01,15.852861404418944,1633.6099853515625,0.0038704401999174,0.057789826624131,0.0266,0.0524,-0.0314,0.0014,0.056389826624131,0.0024704401999174,-0.039082302087250505,-0.37135006391616204,0,-0.031003270884716688
2018-06-01,2018-06-01,17.274505615234375,1643.0699462890625,0.0896774515684057,0.0057741295568803,0.0049,0.0111,-0.0233,0.0014,0.0043741295568803,0.0882774515684057,0.0731848844755415,0.6953841016585118,0,0.07717069554819925
2018-07-01,2018-07-01,17.36469268798828,1670.800048828125,0.005220819325467,0.016736172416226,0.032,-0.0223,0.0049,0.0016,0.0151361724162259,0.003620819325467,-0.01694635554086833,-0.16101994706448944,0,-0.012113657606086846
2018-08-01,2018-08-01,16.663711547851562,1740.75,-0.0403681857624587,0.0410134719752378,0.0345,0.0113999999999999,-0.0391,0.0016,0.0394134719752378,-0.0419681857624587,-0.07488512494600613,-0.7115393528504793,0,-0.06814199733601523
2018-09-01,2018-09-01,15.900026321411133,1696.5699462890625,-0.0458292394372903,-0.0257075206875739,0.0006,-0.0229,-0.0162,0.0015,-0.0272075206875739,-0.0473292394372903,-0.04635634849518732,-0.4404661971594405,0,-0.0448557611877359
2018-10-01,2018-10-01,12.753835678100586,1511.4100341796875,-0.1978732977991272,-0.1155655215737511,-0.0765,-0.047,0.0338,0.0019,-0.1174655215737511,-0.1997732977991272,-0.15288652603277753,-1.4526887665789001,0,-0.1584885228862577
2018-11-01,2018-11-01,12.118821144104004,1533.27001953125,-0.0497900827659992,0.0143597097851692,0.0171,-0.0073,0.0036,0.0018,0.0125597097851692,-0.0515900827659992,-0.07084662148895658,-0.6731665232880614,0,-0.06621667059593211
2018-12-01,2018-12-01,11.010638236999512,1348.56005859375,-0.0914431275061469,-0.1283653224253253,-0.0955,-0.0231,-0.0192,0.0019,-0.1302653224253253,-0.0933431275061469,-0.03994514869883481,-0.37954861229354137,0,-0.04655438770147491
2019-01-01,2019-01-01,11.02725887298584,1499.4200439453125,0.0015095070447848,0.1060409960358352,0.0837,0.0276,-0.0039,0.0021,0.1039409960358351,-0.0005904929552151,-0.06633232323443611,-0.6302728129428955,0,-0.05451139458922285
2019-02-01,2019-02-01,12.111701011657717,1575.550048828125,0.0983419498138835,0.0495260526847446,0.0342,0.0204999999999999,-0.0266,0.0018,0.0477260526847446,0.0965419498138835,0.05939643436794427,0.5643697663890598,0,0.06679369572235816
2019-03-01,2019-03-01,13.0507230758667,1539.739990234375,0.0775301556160574,-0.022990883998883,0.011,-0.0302999999999999,-0.0414,0.0019,-0.024890883998883,0.0756301556160574,0.075424582823164,0.7166651439749484,0,0.07710747094483886
2019-04-01,2019-04-01,13.331517219543455,1591.2099609375,0.0215156004800991,0.0328811438933224,0.0397,-0.0174,0.0213,0.0021,0.0307811438933223,0.019415600480099,-0.009110108243018795,-0.08656192439164952,0,-0.0030462759431899022
2019-05-01,2019-05-01,12.317299842834473,1465.489990234375,-0.0760766655442775,-0.0823050576819444,-0.0692,-0.0126,-0.0245,0.0021,-0.0844050576819444,-0.0781766655442775,-0.048107618347708235,-0.4571063165212998,0,-0.051108020606963823
